0.156494 0.611816 , 0.564453 0.987793
0.14624 0.599609 , 0.564453 0.975098
0.14624 0.599609 , 0.564453 0.975098
0.0925903 0.671387 , 0.49707 0.974121
0.107056 0.677734 , 0.49707 0.986816
0.090332 0.758301 , 0.430176 0.986328
0.107056 0.677734 , 0.49707 0.986816
0.0925903 0.671387 , 0.49707 0.974121
0.0925903 0.671387 , 0.49707 0.974121
0.0744629 0.758789 , 0.429932 0.973633
0.090332 0.758301 , 0.430176 0.986328
0.0744629 0.758789 , 0.429932 0.973633
0.109558 0.838867 , 0.363037 0.989258
0.090332 0.758301 , 0.430176 0.986328
0.109558 0.838867 , 0.363037 0.989258
0.0744629 0.758789 , 0.429932 0.973633
0.0953369 0.845703 , 0.363037 0.976563
0.0953369 0.845703 , 0.363037 0.976563
0.161133 0.902832 , 0.29541 0.989258
0.109558 0.838867 , 0.363037 0.989258
0.161133 0.902832 , 0.29541 0.989258
0.0953369 0.845703 , 0.363037 0.976563
0.151245 0.915527 , 0.295654 0.976563
0.231689 0.954102 , 0.227661 0.977051
0.161133 0.902832 , 0.29541 0.989258
0.151245 0.915527 , 0.295654 0.976563
0.161133 0.902832 , 0.29541 0.989258
0.231689 0.954102 , 0.227661 0.977051
0.235229 0.938965 , 0.227173 0.989746
0.979004 0.969238 , 0.796387 0.348145
0.897461 0.981934 , 0.733398 0.324219
0.979492 0.977539 , 0.793457 0.354492
0.979004 0.969238 , 0.796387 0.348145
0.896973 0.973633 , 0.734863 0.317871
0.897461 0.981934 , 0.733398 0.324219
0.814453 0.978027 , 0.666016 0.314453
0.897461 0.981934 , 0.733398 0.324219
0.896973 0.973633 , 0.734863 0.317871
0.897461 0.981934 , 0.733398 0.324219
0.814453 0.978027 , 0.666016 0.314453
0.814941 0.986328 , 0.666992 0.320801
0.814453 0.978027 , 0.666016 0.314453
0.73291 0.990234 , 0.604492 0.344238
0.814941 0.986328 , 0.666992 0.320801
0.73291 0.990234 , 0.604492 0.344238
0.814453 0.978027 , 0.666016 0.314453
0.732422 0.981934 , 0.601074 0.338623
0.732422 0.981934 , 0.601074 0.338623
0.650391 0.993164 , 0.555664 0.389893
0.73291 0.990234 , 0.604492 0.344238
0.732422 0.981934 , 0.601074 0.338623
0.649902 0.984863 , 0.550293 0.385986
0.650391 0.993164 , 0.555664 0.389893
0.649902 0.984863 , 0.550293 0.385986
0.567871 0.994629 , 0.52832 0.450439
0.650391 0.993164 , 0.555664 0.389893
0.567871 0.994629 , 0.52832 0.450439
0.649902 0.984863 , 0.550293 0.385986
0.567871 0.986328 , 0.521484 0.448975
0.485596 0.986328 , 0.520996 0.517578
0.567871 0.994629 , 0.52832 0.450439
0.567871 0.986328 , 0.521484 0.448975
0.567871 0.994629 , 0.52832 0.450439
0.485596 0.986328 , 0.520996 0.517578
0.485596 0.994629 , 0.527832 0.516602
0.38623 0.307861 , 0.362061 0.697266
0.225952 0.392578 , 0.277344 0.819336
0.394775 0.355713 , 0.38623 0.729004
0.225952 0.392578 , 0.277344 0.819336
0.38623 0.307861 , 0.362061 0.697266
0.21521 0.331543 , 0.246582 0.779297
0.21521 0.331543 , 0.246582 0.779297
0.38623 0.307861 , 0.362061 0.697266
0.209106 0.27002 , 0.218994 0.736816
0.209106 0.27002 , 0.218994 0.736816
0.38623 0.307861 , 0.362061 0.697266
0.381592 0.259521 , 0.340576 0.664063
0.209106 0.27002 , 0.218994 0.736816
0.381592 0.259521 , 0.340576 0.664063
0.207642 0.208374 , 0.194824 0.692383
0.207642 0.208374 , 0.194824 0.692383
0.381592 0.259521 , 0.340576 0.664063
0.380371 0.21106 , 0.321533 0.629395
0.383057 0.162598 , 0.30542 0.593262
0.207642 0.208374 , 0.194824 0.692383
0.380371 0.21106 , 0.321533 0.629395
0.207642 0.208374 , 0.194824 0.692383
0.383057 0.162598 , 0.30542 0.593262
0.21106 0.146606 , 0.174072 0.646484
0.389404 0.114441 , 0.291992 0.556152
0.21106 0.146606 , 0.174072 0.646484
0.383057 0.162598 , 0.30542 0.593262
0.21106 0.146606 , 0.174072 0.646484
0.389404 0.114441 , 0.291992 0.556152
0.219116 0.0853271 , 0.157104 0.598633
0.219116 0.0853271 , 0.157104 0.598633
0.389404 0.114441 , 0.291992 0.556152
0.231812 0.0248718 , 0.143799 0.550293
0.231812 0.0248718 , 0.143799 0.550293
0.389404 0.114441 , 0.291992 0.556152
0.399414 0.0668945 , 0.281738 0.518066
0.924805 0.608398 , 0.274902 0.841797
0.980469 0.641602 , 0.327393 0.853027
0.981445 0.635254 , 0.327637 0.848145
0.980469 0.641602 , 0.327393 0.853027
0.924805 0.608398 , 0.274902 0.841797
0.920898 0.61377 , 0.27417 0.847168
0.879883 0.562012 , 0.221802 0.835449
0.920898 0.61377 , 0.27417 0.847168
0.924805 0.608398 , 0.274902 0.841797
0.924805 0.608398 , 0.274902 0.841797
0.885254 0.559082 , 0.223267 0.830566
0.879883 0.562012 , 0.221802 0.835449
0.861816 0.499023 , 0.172363 0.814453
0.879883 0.562012 , 0.221802 0.835449
0.885254 0.559082 , 0.223267 0.830566
0.861816 0.499023 , 0.172363 0.814453
0.885254 0.559082 , 0.223267 0.830566
0.868652 0.499023 , 0.17395 0.810059
0.885254 0.438477 , 0.122253 0.799316
0.861816 0.499023 , 0.172363 0.814453
0.868652 0.499023 , 0.17395 0.810059
0.861816 0.499023 , 0.172363 0.814453
0.885254 0.438477 , 0.122253 0.799316
0.879883 0.435547 , 0.119751 0.804199
0.924805 0.389404 , 0.0814209 0.76709
0.879883 0.435547 , 0.119751 0.804199
0.885254 0.438477 , 0.122253 0.799316
0.879883 0.435547 , 0.119751 0.804199
0.924805 0.389404 , 0.0814209 0.76709
0.920898 0.384277 , 0.0778809 0.770508
0.980469 0.356445 , 0.0409851 0.731445
0.920898 0.384277 , 0.0778809 0.770508
0.924805 0.389404 , 0.0814209 0.76709
0.924805 0.389404 , 0.0814209 0.76709
0.981445 0.362793 , 0.0458069 0.729004
0.980469 0.356445 , 0.0409851 0.731445
0.979004 0.969238 , 0.520996 0.517578
0.897461 0.981934 , 0.545898 0.580566
0.979492 0.977539 , 0.527832 0.516602
0.979004 0.969238 , 0.520996 0.517578
0.896973 0.973633 , 0.539551 0.583496
0.897461 0.981934 , 0.545898 0.580566
0.814453 0.978027 , 0.578125 0.640137
0.897461 0.981934 , 0.545898 0.580566
0.896973 0.973633 , 0.539551 0.583496
0.897461 0.981934 , 0.545898 0.580566
0.814453 0.978027 , 0.578125 0.640137
0.814941 0.986328 , 0.583008 0.635254
0.732422 0.981934 , 0.632813 0.681152
0.814941 0.986328 , 0.583008 0.635254
0.814453 0.978027 , 0.578125 0.640137
0.814941 0.986328 , 0.583008 0.635254
0.732422 0.981934 , 0.632813 0.681152
0.73291 0.990234 , 0.635742 0.675293
0.649902 0.984863 , 0.698242 0.702148
0.73291 0.990234 , 0.635742 0.675293
0.732422 0.981934 , 0.632813 0.681152
0.73291 0.990234 , 0.635742 0.675293
0.649902 0.984863 , 0.698242 0.702148
0.650391 0.993164 , 0.699219 0.695801
0.649902 0.984863 , 0.698242 0.702148
0.567871 0.994629 , 0.765625 0.695313
0.650391 0.993164 , 0.699219 0.695801
0.649902 0.984863 , 0.698242 0.702148
0.567871 0.986328 , 0.76709 0.70166
0.567871 0.994629 , 0.765625 0.695313
0.485596 0.986328 , 0.828613 0.672852
0.567871 0.994629 , 0.765625 0.695313
0.567871 0.986328 , 0.76709 0.70166
0.567871 0.994629 , 0.765625 0.695313
0.485596 0.986328 , 0.828613 0.672852
0.485596 0.994629 , 0.826172 0.666504
0.38623 0.307861 , 0.27417 0.479492
0.225952 0.392578 , 0.143799 0.550293
0.394775 0.355713 , 0.281738 0.518066
0.225952 0.392578 , 0.143799 0.550293
0.38623 0.307861 , 0.27417 0.479492
0.21521 0.331543 , 0.134399 0.500488
0.21521 0.331543 , 0.134399 0.500488
0.38623 0.307861 , 0.27417 0.479492
0.209106 0.27002 , 0.128784 0.450439
0.209106 0.27002 , 0.128784 0.450439
0.38623 0.307861 , 0.27417 0.479492
0.381592 0.259521 , 0.269775 0.440186
0.209106 0.27002 , 0.128784 0.450439
0.381592 0.259521 , 0.269775 0.440186
0.207642 0.208374 , 0.127197 0.400146
0.207642 0.208374 , 0.127197 0.400146
0.381592 0.259521 , 0.269775 0.440186
0.380371 0.21106 , 0.268555 0.400635
0.383057 0.162598 , 0.270264 0.361084
0.207642 0.208374 , 0.127197 0.400146
0.380371 0.21106 , 0.268555 0.400635
0.207642 0.208374 , 0.127197 0.400146
0.383057 0.162598 , 0.270264 0.361084
0.21106 0.146606 , 0.129395 0.349609
0.389404 0.114441 , 0.275146 0.321777
0.21106 0.146606 , 0.129395 0.349609
0.383057 0.162598 , 0.270264 0.361084
0.21106 0.146606 , 0.129395 0.349609
0.389404 0.114441 , 0.275146 0.321777
0.219116 0.0853271 , 0.135498 0.299316
0.219116 0.0853271 , 0.135498 0.299316
0.389404 0.114441 , 0.275146 0.321777
0.231812 0.0248718 , 0.145386 0.249878
0.231812 0.0248718 , 0.145386 0.249878
0.389404 0.114441 , 0.275146 0.321777
0.399414 0.0668945 , 0.282959 0.282715
0.560547 0.723633 , 0.683594 0.0350952
0.527344 0.710938 , 0.655762 0.0214996
0.559082 0.728516 , 0.681641 0.0371399
0.527344 0.710938 , 0.655762 0.0214996
0.560547 0.723633 , 0.683594 0.0350952
0.530273 0.70752 , 0.656738 0.0186768
0.509277 0.680176 , 0.624512 0.0181274
0.527344 0.710938 , 0.655762 0.0214996
0.530273 0.70752 , 0.656738 0.0186768
0.504883 0.682129 , 0.625488 0.0209808
0.527344 0.710938 , 0.655762 0.0214996
0.509277 0.680176 , 0.624512 0.0181274
0.501953 0.646484 , 0.59668 0.0335693
0.504883 0.682129 , 0.625488 0.0209808
0.509277 0.680176 , 0.624512 0.0181274
0.497314 0.646484 , 0.598633 0.035675
0.504883 0.682129 , 0.625488 0.0209808
0.501953 0.646484 , 0.59668 0.0335693
0.501953 0.646484 , 0.59668 0.0335693
0.504883 0.61084 , 0.583008 0.0617065
0.497314 0.646484 , 0.598633 0.035675
0.504883 0.61084 , 0.583008 0.0617065
0.501953 0.646484 , 0.59668 0.0335693
0.509277 0.612793 , 0.580566 0.0608826
0.509277 0.612793 , 0.580566 0.0608826
0.527344 0.582031 , 0.58252 0.092041
0.504883 0.61084 , 0.583008 0.0617065
0.527344 0.582031 , 0.58252 0.092041
0.509277 0.612793 , 0.580566 0.0608826
0.530273 0.585449 , 0.57959 0.0927124
0.560547 0.569336 , 0.595215 0.120605
0.527344 0.582031 , 0.58252 0.092041
0.530273 0.585449 , 0.57959 0.0927124
0.559082 0.564453 , 0.597168 0.118591
0.527344 0.582031 , 0.58252 0.092041
0.560547 0.569336 , 0.595215 0.120605
0.843262 0.967285 , 0.681641 0.0371399
0.806641 0.967285 , 0.655762 0.0214996
0.843262 0.97168 , 0.680176 0.0388184
0.806641 0.97168 , 0.655273 0.023819
0.843262 0.97168 , 0.680176 0.0388184
0.806641 0.967285 , 0.655762 0.0214996
0.806641 0.967285 , 0.655762 0.0214996
0.770508 0.97168 , 0.625977 0.0233154
0.806641 0.97168 , 0.655273 0.023819
0.770508 0.97168 , 0.625977 0.0233154
0.806641 0.967285 , 0.655762 0.0214996
0.770508 0.967285 , 0.625488 0.0209808
0.770508 0.967285 , 0.625488 0.0209808
0.733887 0.967285 , 0.598633 0.035675
0.770508 0.97168 , 0.625977 0.0233154
0.733887 0.97168 , 0.600586 0.0374146
0.770508 0.97168 , 0.625977 0.0233154
0.733887 0.967285 , 0.598633 0.035675
0.733887 0.967285 , 0.598633 0.035675
0.697266 0.967285 , 0.583008 0.0617065
0.733887 0.97168 , 0.600586 0.0374146
0.697266 0.97168 , 0.585449 0.0623779
0.733887 0.97168 , 0.600586 0.0374146
0.697266 0.967285 , 0.583008 0.0617065
0.697266 0.967285 , 0.583008 0.0617065
0.661133 0.966797 , 0.58252 0.092041
0.697266 0.97168 , 0.585449 0.0623779
0.661133 0.971191 , 0.584961 0.0914307
0.697266 0.97168 , 0.585449 0.0623779
0.661133 0.966797 , 0.58252 0.092041
0.661133 0.966797 , 0.58252 0.092041
0.624512 0.971191 , 0.599121 0.116882
0.661133 0.971191 , 0.584961 0.0914307
0.624512 0.971191 , 0.599121 0.116882
0.661133 0.966797 , 0.58252 0.092041
0.624512 0.966797 , 0.597168 0.118591
0.751953 0.0645142 , 0.680176 0.0388184
0.779785 0.0871582 , 0.654297 0.0265961
0.755859 0.0619812 , 0.677734 0.040802
0.779785 0.0871582 , 0.654297 0.0265961
0.751953 0.0645142 , 0.680176 0.0388184
0.777344 0.0907593 , 0.655273 0.023819
0.777344 0.0907593 , 0.655273 0.023819
0.80957 0.108093 , 0.625977 0.0233154
0.779785 0.0871582 , 0.654297 0.0265961
0.811035 0.103821 , 0.626465 0.026123
0.779785 0.0871582 , 0.654297 0.0265961
0.80957 0.108093 , 0.625977 0.0233154
0.80957 0.108093 , 0.625977 0.0233154
0.845215 0.114502 , 0.600586 0.0374146
0.811035 0.103821 , 0.626465 0.026123
0.845215 0.109985 , 0.602539 0.0394897
0.811035 0.103821 , 0.626465 0.026123
0.845215 0.114502 , 0.600586 0.0374146
0.845215 0.114502 , 0.600586 0.0374146
0.879883 0.104736 , 0.588379 0.0631714
0.845215 0.109985 , 0.602539 0.0394897
0.879883 0.104736 , 0.588379 0.0631714
0.845215 0.114502 , 0.600586 0.0374146
0.881348 0.109009 , 0.585449 0.0623779
0.881348 0.109009 , 0.585449 0.0623779
0.911133 0.088623 , 0.587891 0.0907593
0.879883 0.104736 , 0.588379 0.0631714
0.911133 0.088623 , 0.587891 0.0907593
0.881348 0.109009 , 0.585449 0.0623779
0.913574 0.0922241 , 0.584961 0.0914307
0.913574 0.0922241 , 0.584961 0.0914307
0.938965 0.0661011 , 0.599121 0.116882
0.911133 0.088623 , 0.587891 0.0907593
0.935547 0.0634766 , 0.601074 0.114929
0.911133 0.088623 , 0.587891 0.0907593
0.938965 0.0661011 , 0.599121 0.116882
0.624512 0.954102 , 0.979492 0.978516
0.683594 0.954102 , 0.979004 0.930664
0.624512 0.950195 , 0.976074 0.979004
0.683594 0.950195 , 0.976074 0.931152
0.624512 0.950195 , 0.976074 0.979004
0.683594 0.954102 , 0.979004 0.930664
0.683594 0.954102 , 0.979004 0.930664
0.743164 0.950195 , 0.976074 0.883301
0.683594 0.950195 , 0.976074 0.931152
0.743164 0.950195 , 0.976074 0.883301
0.683594 0.954102 , 0.979004 0.930664
0.743164 0.954102 , 0.979004 0.883301
0.743164 0.954102 , 0.979004 0.883301
0.802246 0.954102 , 0.973633 0.836426
0.743164 0.950195 , 0.976074 0.883301
0.802246 0.950195 , 0.970703 0.836426
0.743164 0.950195 , 0.976074 0.883301
0.802246 0.954102 , 0.973633 0.836426
0.802246 0.954102 , 0.973633 0.836426
0.861328 0.950195 , 0.96875 0.789063
0.802246 0.950195 , 0.970703 0.836426
0.861328 0.950195 , 0.96875 0.789063
0.802246 0.954102 , 0.973633 0.836426
0.861328 0.954102 , 0.972168 0.789063
0.861328 0.954102 , 0.972168 0.789063
0.920898 0.954102 , 0.972168 0.742188
0.861328 0.950195 , 0.96875 0.789063
0.920898 0.950195 , 0.969238 0.742188
0.861328 0.950195 , 0.96875 0.789063
0.920898 0.954102 , 0.972168 0.742188
0.920898 0.954102 , 0.972168 0.742188
0.97998 0.950195 , 0.965332 0.695313
0.920898 0.950195 , 0.969238 0.742188
0.97998 0.950195 , 0.965332 0.695313
0.920898 0.954102 , 0.972168 0.742188
0.97998 0.954102 , 0.96875 0.694824
0.560547 0.723633 , 0.595215 0.120605
0.527344 0.710938 , 0.623535 0.134155
0.559082 0.728516 , 0.597168 0.118591
0.527344 0.710938 , 0.623535 0.134155
0.560547 0.723633 , 0.595215 0.120605
0.530273 0.70752 , 0.622559 0.136963
0.530273 0.70752 , 0.622559 0.136963
0.509277 0.680176 , 0.654297 0.137573
0.527344 0.710938 , 0.623535 0.134155
0.504883 0.682129 , 0.653809 0.134644
0.527344 0.710938 , 0.623535 0.134155
0.509277 0.680176 , 0.654297 0.137573
0.509277 0.680176 , 0.654297 0.137573
0.501953 0.646484 , 0.682129 0.122131
0.504883 0.682129 , 0.653809 0.134644
0.504883 0.682129 , 0.653809 0.134644
0.501953 0.646484 , 0.682129 0.122131
0.497314 0.646484 , 0.680176 0.119995
0.501953 0.646484 , 0.682129 0.122131
0.504883 0.61084 , 0.695801 0.0939941
0.497314 0.646484 , 0.680176 0.119995
0.504883 0.61084 , 0.695801 0.0939941
0.501953 0.646484 , 0.682129 0.122131
0.509277 0.612793 , 0.69873 0.0947876
0.509277 0.612793 , 0.69873 0.0947876
0.527344 0.582031 , 0.696289 0.0636597
0.504883 0.61084 , 0.695801 0.0939941
0.527344 0.582031 , 0.696289 0.0636597
0.509277 0.612793 , 0.69873 0.0947876
0.530273 0.585449 , 0.699219 0.0629272
0.530273 0.585449 , 0.699219 0.0629272
0.560547 0.569336 , 0.683594 0.0350952
0.527344 0.582031 , 0.696289 0.0636597
0.559082 0.564453 , 0.681641 0.0371399
0.527344 0.582031 , 0.696289 0.0636597
0.560547 0.569336 , 0.683594 0.0350952
0.843262 0.967285 , 0.597168 0.118591
0.806641 0.967285 , 0.623535 0.134155
0.843262 0.97168 , 0.599121 0.116882
0.806641 0.97168 , 0.624023 0.131836
0.843262 0.97168 , 0.599121 0.116882
0.806641 0.967285 , 0.623535 0.134155
0.806641 0.967285 , 0.623535 0.134155
0.770508 0.97168 , 0.65332 0.132324
0.806641 0.97168 , 0.624023 0.131836
0.770508 0.97168 , 0.65332 0.132324
0.806641 0.967285 , 0.623535 0.134155
0.770508 0.967285 , 0.653809 0.134644
0.770508 0.967285 , 0.653809 0.134644
0.733887 0.97168 , 0.678711 0.118286
0.770508 0.97168 , 0.65332 0.132324
0.733887 0.97168 , 0.678711 0.118286
0.770508 0.967285 , 0.653809 0.134644
0.733887 0.967285 , 0.680176 0.119995
0.733887 0.967285 , 0.680176 0.119995
0.697266 0.97168 , 0.693359 0.0933228
0.733887 0.97168 , 0.678711 0.118286
0.697266 0.97168 , 0.693359 0.0933228
0.733887 0.967285 , 0.680176 0.119995
0.697266 0.967285 , 0.695801 0.0939941
0.697266 0.967285 , 0.695801 0.0939941
0.661133 0.966797 , 0.696289 0.0636597
0.697266 0.97168 , 0.693359 0.0933228
0.661133 0.971191 , 0.694336 0.06427
0.697266 0.97168 , 0.693359 0.0933228
0.661133 0.966797 , 0.696289 0.0636597
0.661133 0.966797 , 0.696289 0.0636597
0.624512 0.971191 , 0.680176 0.0388184
0.661133 0.971191 , 0.694336 0.06427
0.624512 0.971191 , 0.680176 0.0388184
0.661133 0.966797 , 0.696289 0.0636597
0.624512 0.966797 , 0.681641 0.0371399
0.751953 0.0645142 , 0.599121 0.116882
0.779785 0.0871582 , 0.625 0.129028
0.755859 0.0619812 , 0.601074 0.114929
0.779785 0.0871582 , 0.625 0.129028
0.751953 0.0645142 , 0.599121 0.116882
0.777344 0.0907593 , 0.624023 0.131836
0.777344 0.0907593 , 0.624023 0.131836
0.80957 0.108093 , 0.65332 0.132324
0.779785 0.0871582 , 0.625 0.129028
0.811035 0.103821 , 0.652344 0.129517
0.779785 0.0871582 , 0.625 0.129028
0.80957 0.108093 , 0.65332 0.132324
0.80957 0.108093 , 0.65332 0.132324
0.845215 0.114502 , 0.678711 0.118286
0.811035 0.103821 , 0.652344 0.129517
0.845215 0.109985 , 0.676758 0.116211
0.811035 0.103821 , 0.652344 0.129517
0.845215 0.114502 , 0.678711 0.118286
0.845215 0.114502 , 0.678711 0.118286
0.879883 0.104736 , 0.690918 0.0925293
0.845215 0.109985 , 0.676758 0.116211
0.879883 0.104736 , 0.690918 0.0925293
0.845215 0.114502 , 0.678711 0.118286
0.881348 0.109009 , 0.693359 0.0933228
0.881348 0.109009 , 0.693359 0.0933228
0.911133 0.088623 , 0.691406 0.0649414
0.879883 0.104736 , 0.690918 0.0925293
0.911133 0.088623 , 0.691406 0.0649414
0.881348 0.109009 , 0.693359 0.0933228
0.913574 0.0922241 , 0.694336 0.06427
0.913574 0.0922241 , 0.694336 0.06427
0.938965 0.0661011 , 0.680176 0.0388184
0.911133 0.088623 , 0.691406 0.0649414
0.935547 0.0634766 , 0.677734 0.040802
0.911133 0.088623 , 0.691406 0.0649414
0.938965 0.0661011 , 0.680176 0.0388184
0.624512 0.954102 , 0.96875 0.694824
0.683594 0.954102 , 0.960938 0.648438
0.624512 0.950195 , 0.965332 0.695313
0.683594 0.950195 , 0.95752 0.648438
0.624512 0.950195 , 0.965332 0.695313
0.683594 0.954102 , 0.960938 0.648438
0.683594 0.954102 , 0.960938 0.648438
0.743164 0.950195 , 0.962891 0.601563
0.683594 0.950195 , 0.95752 0.648438
0.743164 0.950195 , 0.962891 0.601563
0.683594 0.954102 , 0.960938 0.648438
0.743164 0.954102 , 0.96582 0.601074
0.743164 0.954102 , 0.96582 0.601074
0.802246 0.954102 , 0.9375 0.562988
0.743164 0.950195 , 0.962891 0.601563
0.802246 0.950195 , 0.93457 0.563477
0.743164 0.950195 , 0.962891 0.601563
0.802246 0.954102 , 0.9375 0.562988
0.802246 0.954102 , 0.9375 0.562988
0.861328 0.950195 , 0.939453 0.516113
0.802246 0.950195 , 0.93457 0.563477
0.861328 0.950195 , 0.939453 0.516113
0.802246 0.954102 , 0.9375 0.562988
0.861328 0.954102 , 0.942871 0.515625
0.861328 0.954102 , 0.942871 0.515625
0.920898 0.954102 , 0.942871 0.468262
0.861328 0.950195 , 0.939453 0.516113
0.920898 0.950195 , 0.939453 0.468262
0.861328 0.950195 , 0.939453 0.516113
0.920898 0.954102 , 0.942871 0.468262
0.920898 0.954102 , 0.942871 0.468262
0.97998 0.950195 , 0.939941 0.419922
0.920898 0.950195 , 0.939453 0.468262
0.97998 0.950195 , 0.939941 0.419922
0.920898 0.954102 , 0.942871 0.468262
0.97998 0.954102 , 0.943359 0.420166
0.0309753 0.587402 , 0.297852 0.955566
0.0309753 0.500977 , 0.231567 0.956055
0.0130157 0.498779 , 0.229248 0.970703
0.0309753 0.587402 , 0.297852 0.955566
0.0130157 0.498779 , 0.229248 0.970703
0.0130157 0.587402 , 0.296387 0.970215
0.00499725 0.498535 , 0.227661 0.977051
0.0130157 0.587402 , 0.296387 0.970215
0.0130157 0.498779 , 0.229248 0.970703
0.0309753 0.674316 , 0.36377 0.955078
0.0309753 0.587402 , 0.297852 0.955566
0.0130157 0.587402 , 0.296387 0.970215
0.0130157 0.587402 , 0.296387 0.970215
0.00499725 0.498535 , 0.227661 0.977051
0.00500107 0.587402 , 0.295654 0.976563
0.00500107 0.587402 , 0.295654 0.976563
0.0129929 0.67627 , 0.363281 0.970215
0.0130157 0.587402 , 0.296387 0.970215
0.0309753 0.674316 , 0.36377 0.955078
0.0130157 0.587402 , 0.296387 0.970215
0.0129929 0.67627 , 0.363281 0.970215
0.0129929 0.67627 , 0.363281 0.970215
0.00500107 0.587402 , 0.295654 0.976563
0.00505447 0.677246 , 0.363037 0.976563
0.0305634 0.763184 , 0.429932 0.967285
0.0309753 0.674316 , 0.36377 0.955078
0.0129929 0.67627 , 0.363281 0.970215
0.00505447 0.677246 , 0.363037 0.976563
0.0305634 0.763184 , 0.429932 0.967285
0.0129929 0.67627 , 0.363281 0.970215
0.0309753 0.674316 , 0.36377 0.955078
0.0305634 0.763184 , 0.429932 0.967285
0.0478821 0.758301 , 0.429932 0.953125
0.0305634 0.763184 , 0.429932 0.967285
0.00505447 0.677246 , 0.363037 0.976563
0.0229034 0.765625 , 0.429932 0.973633
0.0789185 0.838379 , 0.496094 0.953125
0.0478821 0.758301 , 0.429932 0.953125
0.0305634 0.763184 , 0.429932 0.967285
0.0627441 0.846191 , 0.496582 0.967773
0.0305634 0.763184 , 0.429932 0.967285
0.0229034 0.765625 , 0.429932 0.973633
0.0789185 0.838379 , 0.496094 0.953125
0.0305634 0.763184 , 0.429932 0.967285
0.0627441 0.846191 , 0.496582 0.967773
0.0627441 0.846191 , 0.496582 0.967773
0.0229034 0.765625 , 0.429932 0.973633
0.0555725 0.849609 , 0.49707 0.974121
0.10199 0.926758 , 0.564453 0.975098
0.0627441 0.846191 , 0.496582 0.967773
0.0555725 0.849609 , 0.49707 0.974121
0.108459 0.922363 , 0.563477 0.968262
0.0789185 0.838379 , 0.496094 0.953125
0.0627441 0.846191 , 0.496582 0.967773
0.0627441 0.846191 , 0.496582 0.967773
0.10199 0.926758 , 0.564453 0.975098
0.108459 0.922363 , 0.563477 0.968262
0.0789185 0.838379 , 0.496094 0.953125
0.108459 0.922363 , 0.563477 0.968262
0.123047 0.911621 , 0.562012 0.953613
0.16687 0.989746 , 0.630859 0.96875
0.108459 0.922363 , 0.563477 0.968262
0.10199 0.926758 , 0.564453 0.975098
0.16687 0.989746 , 0.630859 0.96875
0.123047 0.911621 , 0.562012 0.953613
0.108459 0.922363 , 0.563477 0.968262
0.16687 0.989746 , 0.630859 0.96875
0.10199 0.926758 , 0.564453 0.975098
0.160767 0.994629 , 0.632324 0.975586
0.123047 0.911621 , 0.562012 0.953613
0.16687 0.989746 , 0.630859 0.96875
0.179199 0.976074 , 0.628418 0.95459
0.842285 0.635742 , 0.789551 0.751465
0.793945 0.633789 , 0.816895 0.780273
0.841309 0.646973 , 0.795898 0.745117
0.793945 0.633789 , 0.816895 0.780273
0.842285 0.635742 , 0.789551 0.751465
0.799805 0.624023 , 0.808105 0.782715
0.799805 0.624023 , 0.808105 0.782715
0.759277 0.598633 , 0.817383 0.820801
0.793945 0.633789 , 0.816895 0.780273
0.842285 0.635742 , 0.789551 0.751465
0.842285 0.550781 , 0.741211 0.801758
0.799805 0.624023 , 0.808105 0.782715
0.759277 0.598633 , 0.817383 0.820801
0.799805 0.624023 , 0.808105 0.782715
0.768555 0.593262 , 0.808594 0.818359
0.799805 0.624023 , 0.808105 0.782715
0.842285 0.550781 , 0.741211 0.801758
0.768555 0.593262 , 0.808594 0.818359
0.768555 0.593262 , 0.808594 0.818359
0.746094 0.550781 , 0.797852 0.856445
0.759277 0.598633 , 0.817383 0.820801
0.842285 0.550781 , 0.741211 0.801758
0.757324 0.550781 , 0.791016 0.850098
0.768555 0.593262 , 0.808594 0.818359
0.746094 0.550781 , 0.797852 0.856445
0.768555 0.593262 , 0.808594 0.818359
0.757324 0.550781 , 0.791016 0.850098
0.757324 0.550781 , 0.791016 0.850098
0.768555 0.508301 , 0.760254 0.868652
0.746094 0.550781 , 0.797852 0.856445
0.842285 0.550781 , 0.741211 0.801758
0.768555 0.508301 , 0.760254 0.868652
0.757324 0.550781 , 0.791016 0.850098
0.759277 0.50293 , 0.762695 0.876953
0.746094 0.550781 , 0.797852 0.856445
0.768555 0.508301 , 0.760254 0.868652
0.768555 0.508301 , 0.760254 0.868652
0.842285 0.550781 , 0.741211 0.801758
0.799805 0.477539 , 0.724609 0.869141
0.768555 0.508301 , 0.760254 0.868652
0.799805 0.477539 , 0.724609 0.869141
0.759277 0.50293 , 0.762695 0.876953
0.799805 0.477539 , 0.724609 0.869141
0.842285 0.550781 , 0.741211 0.801758
0.842285 0.46582 , 0.692871 0.851563
0.759277 0.50293 , 0.762695 0.876953
0.799805 0.477539 , 0.724609 0.869141
0.793945 0.468018 , 0.722168 0.87793
0.842285 0.46582 , 0.692871 0.851563
0.793945 0.468018 , 0.722168 0.87793
0.799805 0.477539 , 0.724609 0.869141
0.841309 0.45459 , 0.686523 0.858398
0.793945 0.468018 , 0.722168 0.87793
0.842285 0.46582 , 0.692871 0.851563
0.842285 0.635742 , 0.692871 0.851563
0.793945 0.633789 , 0.665527 0.823242
0.841309 0.646973 , 0.686523 0.858398
